0,1,2,3,4,5,6,7
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_8231f8295a6a11e2bfe8d485646afacc,Комиавиатранс АО,Л-410,2025-03-01,2.0,0.0
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_bae74587320511e6815300155d653a4d,Якутия АК АО,SSJ-100,2025-03-01,157.5277777777778,62.55140818397559
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_c71869ce8f3511e3b42300155d653601,ИрАэро АК АО,SSJ-100,2025-03-01,221.19264069264068,55.68166320161933
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_b4e65028691711e781a000155d653764,АЗИМУТ АК АО,SSJ-100,2025-03-01,240.49999999999997,58.83984440853134
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_3c05179b2a7d11e3b42300155d653601,Ямал АТК АО,SSJ-100,2025-03-01,108.33333333333331,54.04747347200913
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",ff57b897-c1ce-48ec-97e9-5981cf902737,Северсталь АП ООО,SSJ-100,2025-03-01,170.04166666666669,59.20158735922726
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_7b02e1fba00911e5811500155d65362b,Ред Вингс АО,SSJ-100,2025-03-01,163.27083333333334,76.03835647543673
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_82d32423453111e7819b00155d65375e,Русские Вертолетные Системы АО,МИ-8,2025-04-01,16.383333333333333,0.0
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_e07aee05832a11e781a300155d653764,Ельцовка Авиапредприятие ЗАО,МИ-8,2025-04-01,33.23039215686274,39.05874841238159
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",fe59b876-e0ce-4e8b-8686-cc308947cfd3,Конверс Авиа Авиакомпания АО,МИ-8,2025-04-01,29.844444444444445,39.17764088130541
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_ab43438f32a311e4858200155d653601,Аэросервис ,МИ-8,2025-04-01,46.91666666666667,34.83347988945236
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_890f25072d0511e881df00155d653858,КрасАвиа АО,МИ-8,2025-04-01,37.05952380952381,41.724590331431585
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_a4324aa0831c11e781a300155d653764,Нарьян-Марский ОАО АО,МИ-8,2025-04-01,39.58958333333333,40.03886100946128
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_1866d030af5b11e781b600155d653764,2-ой Архангельский объединенный авиаотряд АО,МИ-8,2025-04-01,68.91666666666666,35.91291365905294
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_535bfd8742bd11e2bfe8d485646afacc,ПАНХ НПК АО,МИ-8,2025-04-01,16.0,37.20433314881499
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_664076bdc7e811e0bf83d485646afacc,Полярные авиалинии Авиакомпания ОАО ,МИ-8,2025-04-01,42.035714285714285,32.617550902675575
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_7948d726ed7311dfb8f80025b3ad5baf,АэроГео ООО,МИ-8,2025-04-01,40.0,34.42069146503546
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_9d81fe73829111e781a200155d653764,Ангара Авиакомпания АО,МИ-8,2025-04-01,31.875,31.184798074317808
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_8231f8295a6a11e2bfe8d485646afacc,Комиавиатранс АО,МИ-8,2025-04-01,37.97222222222222,48.51802459574786
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_ca376008df1e11e781c800155d653764,Камчатское авиационное предприятие АО,МИ-8,2025-04-01,41.35,34.81863115799144
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_2e4ece2ebd3c11e29704d485646afacc,Нижневартовскавиа АО,МИ-8,2025-04-01,44.166666666666664,37.16233829060068
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_5de3c7a7af5211e781b600155d653764,Абакан Эир ООО,МИ-8,2025-04-01,3.805555555555556,32.10596445364067
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",46628381-b85e-436b-9f49-5858f03531ef,Аэропорт Петрозаводск БУ РК,МИ-8,2025-04-01,46.0,59.100467741095784
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",db372dc7-39fc-4405-942e-ec765c2b935f,Авиакомпания Тайга АО,МИ-8,2025-04-01,60.666666666666664,36.47393946036597
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",5ec102ec-0b78-4d75-8a1c-d517448b6779,Дальнереченск Авиа ООО,МИ-8,2025-04-01,61.375,52.42786089558514
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_1b793a976fa911e881df00155d653858,Вологодское Авиационное Предприятие АО,МИ-8,2025-04-01,20.374999999999996,32.07846877312949
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",73b1f5eb-1601-42cf-a249-130e0b491885,Стрежевское Авиапредприятие Авиакомпания ООО,МИ-8,2025-04-01,34.333333333333336,45.487298224464084
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_078401a8bb1c11e781ba00155d653764,Алтайские авиалинии ООО,МИ-8,2025-04-01,39.666666666666664,34.1881482330352
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_706a135eab9811e881ea00155d653858,Тувинские авиационные линии Авиакомпания РКП,МИ-8,2025-04-01,42.416666666666664,31.507769117569833
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",b9e68aac-e72d-4754-8281-a299846dab48,Вектор АПК ООО,МИ-8,2025-04-01,22.940235690235692,23.9664986764222
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_8859a448fad611e781d300155d653520,Баргузин Авиакомпания АО,МИ-8,2025-04-01,29.133333333333333,32.070753767503845
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",cd416cf2-4e56-478b-9377-666dcad0aa30,Чукотавиа,МИ-8,2025-04-01,37.5,29.440736561464206
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",756e8f8f-285b-4ac1-8c6b-c6ed8d3ec8e7,НССА АО,МИ-8,2025-04-01,28.458333333333332,38.05870586305538
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_7f500f52f03d11e5813500155d653915,Алтайавиа,МИ-171,2025-04-01,0.0,0.0
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",f5b9532b-e2c5-4d34-bd97-97f14bd70bc4,ЮТэйр-Вертолетные услуги АО,МИ-8,2025-04-01,48.31,29.272747913630333
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",9809812b-78aa-4ec7-be61-ca266d9cf419,Казанское Авиапредприятие АО,МИ-8,2025-04-01,0.5833333333333334,29.745977468122927
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",b42286dd-d5b6-44a3-9e58-ec8deac02b9b,Поляр-Авиа ООО,МИ-8,2025-04-01,32.958333333333336,27.87801991820783
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",901853d4-1acf-4dd9-957c-6965b4cfafb6,Витязь-Аэро АК ООО,МИ-8,2025-04-01,0.0,0.0
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",f3922a19-c972-4bc1-9aa2-733e9f490e9d,Авиакомпания Геликс Аэро ООО,МИ-8,2025-04-01,5.833333333333333,27.071744671576656
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",3fa075bf-4ca5-4db7-b7af-c0228555f89e,Авиакомпания Лидер ООО,МИ-8,2025-04-01,1.0,49.08841595887824
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",1356f9a7-3f81-4eda-a6ea-f88d12a68285,Авиация Колымы ОГУП,МИ-8,2025-04-01,58.25,28.471842081915806
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",35e5d176-59ee-48b2-9355-cbe96aa711e4,Авиационная компания Ямал (АК Ямал) ООО,МИ-8,2025-04-01,,45.63154750117914
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",cf488b94-7506-46bb-8b2f-faeaffc8cd33,Компания по развитию скоростного судоходства Водолет ООО,МИ-8,2025-04-01,,28.473905497018706
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_82d32423453111e7819b00155d65375e,Русские Вертолетные Системы АО,АНСАТ,2025-04-01,4.692307692307692,0.0
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",6c502b27-0954-4bf1-b4ff-fd2235796ca0,Транспортный навигационный центр АО,АНСАТ,2025-04-01,32.416666666666664,22.203170982492605
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_2020d168dfc911e781c800155d653764,Костромское авиапредприятие АО,АНСАТ,2025-04-01,25.458333333333336,18.440511531120453
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",adf9b1cd-e760-4f9f-984d-d402fbf4561c,Парма АК ООО,АНСАТ,2025-04-01,,15.233951517256742
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_ab43438f32a311e4858200155d653601,Аэросервис ,Л-410,2025-04-01,15.25,37.76509966611248
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_e8d8acf0ce8911e781c100155d653764,Сибирская легкая авиация,Л-410,2025-04-01,23.375,40.67726650780756
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_1866d030af5b11e781b600155d653764,2-ой Архангельский объединенный авиаотряд АО,Л-410,2025-04-01,40.125,33.75226637573306
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",52d96b69-aea4-48f4-a341-6b91bf71459b,Хабаровские авиалинии КГУП,Л-410,2025-04-01,54.55555555555555,64.8909605911446
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_8231f8295a6a11e2bfe8d485646afacc,Комиавиатранс АО,Л-410,2025-04-01,3.0,0.0
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_bae74587320511e6815300155d653a4d,Якутия АК АО,SSJ-100,2025-04-01,159.25,62.55140818397559
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_c71869ce8f3511e3b42300155d653601,ИрАэро АК АО,SSJ-100,2025-04-01,215.5292207792208,55.68166320161933
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_b4e65028691711e781a000155d653764,АЗИМУТ АК АО,SSJ-100,2025-04-01,240.43055555555554,58.83984440853134
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_3c05179b2a7d11e3b42300155d653601,Ямал АТК АО,SSJ-100,2025-04-01,109.01666666666667,54.04747347200913
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",ff57b897-c1ce-48ec-97e9-5981cf902737,Северсталь АП ООО,SSJ-100,2025-04-01,163.70833333333334,59.20158735922726
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_7b02e1fba00911e5811500155d65362b,Ред Вингс АО,SSJ-100,2025-04-01,157.9375,76.03835647543673
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_82d32423453111e7819b00155d65375e,Русские Вертолетные Системы АО,МИ-8,2025-05-01,,0.0
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_e07aee05832a11e781a300155d653764,Ельцовка Авиапредприятие ЗАО,МИ-8,2025-05-01,32.869514472455656,39.05874841238159
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",fe59b876-e0ce-4e8b-8686-cc308947cfd3,Конверс Авиа Авиакомпания АО,МИ-8,2025-05-01,28.801666666666666,39.17764088130541
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_ab43438f32a311e4858200155d653601,Аэросервис ,МИ-8,2025-05-01,57.83333333333333,34.83347988945236
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_890f25072d0511e881df00155d653858,КрасАвиа АО,МИ-8,2025-05-01,37.083333333333336,41.724590331431585
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_a4324aa0831c11e781a300155d653764,Нарьян-Марский ОАО АО,МИ-8,2025-05-01,39.26136363636364,40.03886100946128
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_1866d030af5b11e781b600155d653764,2-ой Архангельский объединенный авиаотряд АО,МИ-8,2025-05-01,73.28333333333333,35.91291365905294
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_535bfd8742bd11e2bfe8d485646afacc,ПАНХ НПК АО,МИ-8,2025-05-01,14.830000000000002,37.20433314881499
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_664076bdc7e811e0bf83d485646afacc,Полярные авиалинии Авиакомпания ОАО ,МИ-8,2025-05-01,42.607142857142854,32.617550902675575
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_7948d726ed7311dfb8f80025b3ad5baf,АэроГео ООО,МИ-8,2025-05-01,40.22222222222222,34.42069146503546
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_9d81fe73829111e781a200155d653764,Ангара Авиакомпания АО,МИ-8,2025-05-01,32.666666666666664,31.184798074317808
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_8231f8295a6a11e2bfe8d485646afacc,Комиавиатранс АО,МИ-8,2025-05-01,40.841666666666676,48.51802459574786
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_ca376008df1e11e781c800155d653764,Камчатское авиационное предприятие АО,МИ-8,2025-05-01,43.25,34.81863115799144
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_2e4ece2ebd3c11e29704d485646afacc,Нижневартовскавиа АО,МИ-8,2025-05-01,40.291666666666664,37.16233829060068
2025-11-10 19:10:31.319762,"Налеты, пассажиропоток АВИА 2025.07.xlsx",БУХ_5de3c7a7af5211e781b600155d653764,Абакан Эир ООО,МИ-8,2025-05-01,4.121212121212121,32.10596445364067
